OrderID,Date,CustomerID,Region,ProductName,Category,Quantity,UnitPrice,TotalAmount,OrderStatus,SalesAgent
131232,21-06-2025,C05924,East,Laptop,Electronics,4,48864,195456,Completed,Sneha
131233,06-04-2025,C09084,East,Table,Furniture,4,8200,32800,Returned,Amit
131234,11-06-2025,C16385,North,Mobile,Electronics,5,20720,103600,Returned,Amit
131235,04-02-2025,C13047,West,Chair,Furniture,3,2971,8913,Cancelled,Sneha
131236,06-04-2025,C12689,North,Headphones,Accessories,2,238,476,Completed,Raj
131237,19-02-2025,C06812,West,Headphones,Accessories,4,1268,5072,Cancelled,Sneha
131238,25-05-2025,C16160,North,Mobile,Electronics,2,19833,39666,Cancelled,Raj
131239,02-01-2025,C04846,South,Chair,Furniture,3,3010,9030,Completed,Neha
131240,13-02-2025,C02851,North,Table,Furniture,4,7138,28552,Completed,Ravi
131241,12-04-2025,C17280,North,Table,Furniture,3,8375,25125,Completed,Sneha
131242,26-06-2025,C15453,South,Table,Furniture,1,5463,5463,Completed,Sneha
131243,10-05-2025,C15765,East,Mobile,Electronics,4,21385,85540,Returned,Ravi
131244,13-03-2025,C19057,East,Mobile,Electronics,5,18137,90685,Completed,Raj
131245,20-04-2025,C18049,West,Table,Furniture,1,5160,5160,Completed,Raj
131246,17-05-2025,C15476,South,Headphones,Accessories,4,118,472,Returned,Neha
131247,09-05-2025,C15468,West,Mobile,Electronics,1,20685,20685,Returned,Sneha
131248,13-04-2025,C13004,West,Headphones,Accessories,5,3297,16485,Returned,Ravi
131249,17-05-2025,C07825,East,Chair,Furniture,4,4749,18996,Completed,Neha
131250,22-05-2025,C14300,East,Table,Furniture,2,8832,17664,Cancelled,Ravi
131251,27-01-2025,C10276,East,Table,Furniture,1,8185,8185,Completed,Sneha
131252,17-05-2025,C12189,South,Mobile,Electronics,5,18698,93490,Completed,Amit
131253,13-06-2025,C03686,West,Mobile,Electronics,2,18028,36056,Completed,Raj
131254,03-04-2025,C08835,East,Mobile,Electronics,5,19206,96030,Returned,Sneha
131255,10-04-2025,C18831,West,Table,Furniture,5,7714,38570,Completed,Amit
131256,11-05-2025,C03989,East,Chair,Furniture,2,2043,4086,Cancelled,Sneha
131257,27-04-2025,C14615,North,Headphones,Accessories,5,2122,10610,Completed,Sneha
131258,31-05-2025,C12335,North,Headphones,Accessories,4,3107,12428,Completed,Sneha
131259,02-05-2025,C15066,North,Mobile,Electronics,1,21208,21208,Cancelled,Ravi
131260,20-04-2025,C05935,North,Table,Furniture,5,6868,34340,Completed,Sneha
131261,14-03-2025,C14495,West,Table,Furniture,3,6394,19182,Returned,Amit
131262,30-01-2025,C18311,West,Chair,Furniture,4,1588,6352,Completed,Neha
131263,19-01-2025,C06632,South,Table,Furniture,1,8391,8391,Completed,Neha
131264,12-04-2025,C16173,East,Laptop,Electronics,4,49947,199788,Completed,Sneha
131265,08-03-2025,C15161,East,Table,Furniture,5,7010,35050,Returned,Sneha
131266,19-02-2025,C18144,West,Laptop,Electronics,2,50972,101944,Completed,Raj
131267,17-02-2025,C04606,South,Laptop,Electronics,1,49489,49489,Completed,Raj
131268,03-01-2025,C02677,South,Headphones,Accessories,2,904,1808,Returned,Sneha
131269,07-03-2025,C19350,North,Mobile,Electronics,5,20555,102775,Completed,Neha
131270,04-06-2025,C07791,South,Laptop,Electronics,5,51025,255125,Completed,Sneha
131271,16-04-2025,C01383,North,Table,Furniture,5,8568,42840,Completed,Sneha
131272,21-04-2025,C11311,West,Chair,Furniture,1,2073,2073,Completed,Sneha
131273,09-02-2025,C10139,South,Table,Furniture,2,5158,10316,Completed,Amit
131274,05-05-2025,C02646,West,Headphones,Accessories,5,3549,17745,Completed,Neha
131275,18-01-2025,C03500,South,Headphones,Accessories,4,1921,7684,Completed,Sneha
131276,04-06-2025,C04498,North,Chair,Furniture,2,1807,3614,Completed,Sneha
131277,19-05-2025,C06084,North,Headphones,Accessories,3,376,1128,Completed,Amit
131278,16-06-2025,C09965,South,Laptop,Electronics,1,48310,48310,Cancelled,Raj
131279,19-01-2025,C11238,West,Mobile,Electronics,2,19617,39234,Completed,Neha
131280,30-03-2025,C10788,South,Laptop,Electronics,1,49723,49723,Returned,Sneha
131281,15-05-2025,C11580,South,Chair,Furniture,2,2621,5242,Completed,Ravi
131282,26-02-2025,C15044,North,Mobile,Electronics,4,21889,87556,Completed,Neha
131283,10-05-2025,C08429,West,Mobile,Electronics,5,19678,98390,Completed,Raj
131284,07-02-2025,C06891,South,Table,Furniture,1,5951,5951,Completed,Ravi
131285,13-05-2025,C19885,North,Chair,Furniture,1,2317,2317,Completed,Amit
131286,23-03-2025,C12618,West,Headphones,Accessories,5,2001,10005,Returned,Ravi
131287,05-02-2025,C08651,East,Chair,Furniture,2,2305,4610,Returned,Raj
131288,29-03-2025,C13938,East,Chair,Furniture,4,1597,6388,Cancelled,Raj
131289,29-04-2025,C14055,South,Table,Furniture,4,6068,24272,Cancelled,Sneha
131290,26-03-2025,C15373,North,Chair,Furniture,1,1522,1522,Completed,Raj
131291,28-05-2025,C08377,East,Laptop,Electronics,4,51917,207668,Cancelled,Raj
131292,13-05-2025,C13290,South,Laptop,Electronics,5,50141,250705,Completed,Amit
131293,24-01-2025,C04178,North,Chair,Furniture,4,1906,7624,Completed,Sneha
131294,30-01-2025,C00313,South,Table,Furniture,3,7693,23079,Completed,Amit
131295,28-01-2025,C02991,South,Chair,Furniture,4,1527,6108,Completed,Sneha
131296,28-06-2025,C04619,South,Chair,Furniture,5,4811,24055,Completed,Raj
131297,19-04-2025,C10927,North,Laptop,Electronics,4,49678,198712,Completed,Raj
131298,15-05-2025,C18205,West,Table,Furniture,1,6879,6879,Completed,Ravi
131299,19-06-2025,C13967,South,Mobile,Electronics,5,21285,106425,Completed,Amit
131300,04-02-2025,C05957,North,Mobile,Electronics,2,21817,43634,Completed,Amit
131301,29-04-2025,C03414,East,Table,Furniture,5,6979,34895,Completed,Amit
131302,03-02-2025,C05279,East,Table,Furniture,2,7718,15436,Completed,Sneha
131303,13-04-2025,C11027,West,Mobile,Electronics,4,19836,79344,Completed,Neha
131304,27-04-2025,C11410,West,Chair,Furniture,2,2960,5920,Completed,Amit
131305,17-03-2025,C11450,West,Laptop,Electronics,1,51434,51434,Completed,Sneha
131306,23-02-2025,C19657,South,Laptop,Electronics,4,51551,206204,Completed,Neha
131307,29-01-2025,C08222,East,Mobile,Electronics,3,19264,57792,Cancelled,Amit
131308,18-05-2025,C00529,North,Headphones,Accessories,1,1024,1024,Completed,Raj
131309,27-01-2025,C02794,South,Headphones,Accessories,3,3286,9858,Completed,Raj
131310,13-01-2025,C07056,East,Chair,Furniture,4,2623,10492,Completed,Ravi
131311,11-02-2025,C01503,East,Mobile,Electronics,4,19218,76872,Completed,Amit
131312,14-06-2025,C08993,West,Mobile,Electronics,4,20776,83104,Completed,Amit
131313,21-01-2025,C17138,South,Headphones,Accessories,4,3913,15652,Completed,Sneha
131314,11-05-2025,C05364,North,Chair,Furniture,3,2666,7998,Cancelled,Amit
131315,16-05-2025,C00772,West,Headphones,Accessories,1,3817,3817,Completed,Sneha
131316,11-03-2025,C07359,East,Headphones,Accessories,3,1581,4743,Completed,Neha
131317,25-05-2025,C05363,East,Headphones,Accessories,4,1718,6872,Completed,Neha
131318,10-01-2025,C09408,South,Laptop,Electronics,3,48786,146358,Completed,Amit
131319,21-05-2025,C11093,North,Mobile,Electronics,4,18165,72660,Returned,Raj
131320,16-04-2025,C11290,South,Chair,Furniture,2,1077,2154,Completed,Sneha
131321,12-01-2025,C12325,North,Chair,Furniture,2,4169,8338,Cancelled,Sneha
131322,08-05-2025,C08843,North,Mobile,Electronics,1,18577,18577,Completed,Neha
131323,31-05-2025,C18498,East,Laptop,Electronics,4,50183,200732,Completed,Raj
131324,08-05-2025,C09600,East,Mobile,Electronics,5,20238,101190,Completed,Amit
131325,29-06-2025,C08594,West,Chair,Furniture,4,4735,18940,Completed,Neha
131326,02-03-2025,C18635,North,Chair,Furniture,2,2891,5782,Completed,Sneha
131327,26-01-2025,C13312,South,Laptop,Electronics,4,50756,203024,Completed,Sneha
131328,15-01-2025,C19728,East,Mobile,Electronics,2,20299,40598,Cancelled,Neha
131329,22-01-2025,C19386,South,Laptop,Electronics,4,50198,200792,Completed,Neha
131330,30-03-2025,C14712,North,Headphones,Accessories,3,64,192,Completed,Raj
131331,06-03-2025,C06650,South,Mobile,Electronics,1,20603,20603,Completed,Amit
131332,03-06-2025,C09712,South,Table,Furniture,5,5158,25790,Returned,Sneha
131333,21-01-2025,C03030,North,Laptop,Electronics,3,49162,147486,Completed,Amit
131334,01-06-2025,C04772,West,Table,Furniture,2,7970,15940,Completed,Neha
131335,16-01-2025,C05384,South,Laptop,Electronics,1,49219,49219,Completed,Ravi
131336,09-06-2025,C15396,West,Chair,Furniture,3,2036,6108,Completed,Sneha
131337,16-01-2025,C19563,North,Table,Furniture,1,5469,5469,Returned,Sneha
131338,11-02-2025,C11645,South,Chair,Furniture,1,2302,2302,Returned,Raj
131339,09-06-2025,C07916,West,Chair,Furniture,2,1291,2582,Completed,Raj
131340,27-06-2025,C13791,East,Chair,Furniture,2,4828,9656,Completed,Neha
131341,10-02-2025,C03047,North,Chair,Furniture,4,3568,14272,Completed,Amit
131342,18-04-2025,C13933,East,Mobile,Electronics,3,18297,54891,Completed,Neha
131343,05-05-2025,C16873,East,Mobile,Electronics,4,18935,75740,Cancelled,Raj
131344,01-06-2025,C03537,East,Headphones,Accessories,3,1455,4365,Returned,Amit
131345,13-01-2025,C00109,East,Chair,Furniture,2,3014,6028,Cancelled,Neha
131346,20-03-2025,C03494,West,Headphones,Accessories,1,1364,1364,Returned,Raj
131347,18-05-2025,C14968,North,Headphones,Accessories,3,2484,7452,Completed,Amit
131348,11-02-2025,C03520,North,Table,Furniture,2,7016,14032,Completed,Ravi
131349,18-06-2025,C19601,North,Laptop,Electronics,1,49030,49030,Completed,Neha
131350,01-05-2025,C02383,West,Chair,Furniture,2,2377,4754,Cancelled,Amit
131351,11-05-2025,C11888,West,Mobile,Electronics,3,21484,64452,Cancelled,Ravi
131352,16-01-2025,C06680,East,Table,Furniture,5,6638,33190,Completed,Sneha
131353,13-02-2025,C04544,East,Mobile,Electronics,3,20664,61992,Completed,Sneha
131354,07-06-2025,C09197,South,Headphones,Accessories,1,2875,2875,Completed,Neha
131355,01-05-2025,C05884,North,Laptop,Electronics,2,48933,97866,Completed,Sneha
131356,14-06-2025,C10858,South,Headphones,Accessories,3,3257,9771,Completed,Raj
131357,24-01-2025,C06474,West,Headphones,Accessories,1,2950,2950,Completed,Ravi
131358,26-01-2025,C01292,South,Laptop,Electronics,3,48380,145140,Completed,Sneha
131359,27-02-2025,C11368,East,Chair,Furniture,3,4630,13890,Returned,Raj
131360,09-01-2025,C13078,West,Headphones,Accessories,3,3760,11280,Completed,Raj
131361,06-05-2025,C13479,West,Chair,Furniture,4,3548,14192,Completed,Neha
131362,19-01-2025,C02607,East,Table,Furniture,3,8567,25701,Returned,Neha
131363,28-01-2025,C18368,East,Chair,Furniture,1,1828,1828,Returned,Amit
131364,15-05-2025,C01580,North,Table,Furniture,4,7852,31408,Returned,Amit
131365,14-02-2025,C17424,East,Laptop,Electronics,4,49143,196572,Completed,Raj
131366,08-05-2025,C02082,South,Headphones,Accessories,3,2210,6630,Completed,Amit
131367,04-04-2025,C12206,South,Headphones,Accessories,5,2874,14370,Returned,Ravi
131368,14-06-2025,C00974,North,Headphones,Accessories,2,2066,4132,Completed,Raj
131369,16-01-2025,C00966,East,Table,Furniture,5,6692,33460,Completed,Raj
131370,05-01-2025,C02615,South,Laptop,Electronics,1,49214,49214,Completed,Neha
131371,06-06-2025,C13176,South,Headphones,Accessories,5,2001,10005,Completed,Sneha
131372,21-02-2025,C18173,East,Laptop,Electronics,1,49442,49442,Returned,Neha
131373,31-05-2025,C02122,North,Headphones,Accessories,3,2257,6771,Completed,Raj
131374,06-01-2025,C05656,East,Mobile,Electronics,4,18720,74880,Completed,Raj
131375,13-06-2025,C16283,East,Laptop,Electronics,3,51684,155052,Completed,Raj
131376,10-06-2025,C04719,South,Table,Furniture,1,6055,6055,Completed,Sneha
131377,18-02-2025,C09458,South,Headphones,Accessories,2,990,1980,Completed,Neha
131378,18-06-2025,C12745,South,Laptop,Electronics,4,50892,203568,Completed,Raj
131379,21-03-2025,C15007,North,Mobile,Electronics,4,20454,81816,Returned,Ravi
131380,08-04-2025,C15423,South,Headphones,Accessories,3,3845,11535,Completed,Sneha
131381,17-04-2025,C18963,East,Laptop,Electronics,1,51490,51490,Cancelled,Ravi
131382,03-06-2025,C07179,North,Mobile,Electronics,2,19049,38098,Completed,Raj
131383,06-02-2025,C03926,East,Chair,Furniture,2,2178,4356,Returned,Neha
131384,26-04-2025,C06521,South,Table,Furniture,5,7172,35860,Completed,Amit
131385,17-01-2025,C18312,North,Table,Furniture,3,7066,21198,Completed,Raj
131386,01-02-2025,C16458,North,Headphones,Accessories,3,268,804,Completed,Neha
131387,05-06-2025,C10374,West,Headphones,Accessories,1,2704,2704,Completed,Amit
131388,25-01-2025,C05731,South,Laptop,Electronics,4,51847,207388,Returned,Raj
131389,24-06-2025,C04402,North,Headphones,Accessories,1,807,807,Completed,Ravi
131390,22-01-2025,C14184,West,Headphones,Accessories,2,3782,7564,Cancelled,Amit
131391,02-03-2025,C18973,West,Headphones,Accessories,2,418,836,Cancelled,Neha
131392,06-05-2025,C01221,East,Mobile,Electronics,3,19687,59061,Completed,Amit
131393,13-02-2025,C19032,West,Laptop,Electronics,2,50085,100170,Completed,Amit
131394,12-04-2025,C11599,North,Table,Furniture,3,6848,20544,Completed,Ravi
131395,20-01-2025,C08632,North,Headphones,Accessories,4,472,1888,Completed,Amit
131396,19-04-2025,C02844,East,Table,Furniture,5,8119,40595,Completed,Sneha
131397,27-06-2025,C03234,East,Chair,Furniture,1,3042,3042,Completed,Sneha
131398,29-03-2025,C10296,West,Table,Furniture,1,8448,8448,Completed,Amit
131399,24-06-2025,C16333,North,Table,Furniture,3,7472,22416,Completed,Ravi
131400,16-02-2025,C08375,East,Chair,Furniture,3,4939,14817,Completed,Sneha
131401,20-02-2025,C11680,South,Mobile,Electronics,3,20767,62301,Returned,Raj
131402,08-02-2025,C15363,West,Chair,Furniture,2,2515,5030,Completed,Amit
131403,14-01-2025,C08189,East,Headphones,Accessories,1,1392,1392,Completed,Ravi
131404,24-06-2025,C11250,West,Chair,Furniture,4,3571,14284,Completed,Neha
131405,21-01-2025,C06320,East,Headphones,Accessories,3,1892,5676,Returned,Raj
131406,23-05-2025,C07989,East,Laptop,Electronics,5,48020,240100,Completed,Ravi
131407,10-04-2025,C07480,North,Headphones,Accessories,1,1414,1414,Completed,Sneha
131408,07-04-2025,C17333,South,Table,Furniture,3,6996,20988,Completed,Amit
131409,01-01-2025,C09370,East,Chair,Furniture,5,1030,5150,Returned,Amit
131410,19-04-2025,C16777,West,Mobile,Electronics,3,21652,64956,Completed,Neha
131411,23-03-2025,C09580,East,Laptop,Electronics,5,51918,259590,Completed,Ravi
131412,18-05-2025,C18790,West,Laptop,Electronics,4,49585,198340,Cancelled,Ravi
131413,31-05-2025,C02029,North,Laptop,Electronics,1,50575,50575,Completed,Sneha
131414,18-01-2025,C13368,East,Laptop,Electronics,2,50966,101932,Completed,Sneha
131415,27-02-2025,C09500,South,Table,Furniture,3,7281,21843,Completed,Raj
131416,06-05-2025,C18335,East,Chair,Furniture,2,1296,2592,Completed,Amit
131417,14-03-2025,C05136,East,Mobile,Electronics,1,21738,21738,Completed,Ravi
131418,20-04-2025,C14523,West,Mobile,Electronics,1,19321,19321,Returned,Sneha
131419,21-02-2025,C14609,West,Mobile,Electronics,2,20725,41450,Completed,Raj
131420,15-02-2025,C10847,West,Chair,Furniture,5,1939,9695,Returned,Amit
131421,17-04-2025,C03515,North,Chair,Furniture,4,2696,10784,Cancelled,Ravi
131422,13-01-2025,C04312,South,Mobile,Electronics,5,19471,97355,Completed,Raj
131423,06-04-2025,C18089,North,Headphones,Accessories,3,3288,9864,Returned,Ravi
131424,17-01-2025,C05413,South,Headphones,Accessories,4,1963,7852,Returned,Ravi
131425,08-03-2025,C10270,South,Headphones,Accessories,3,3649,10947,Completed,Sneha
131426,02-03-2025,C14674,North,Laptop,Electronics,3,48678,146034,Completed,Amit
131427,06-03-2025,C17627,North,Mobile,Electronics,5,21461,107305,Returned,Ravi
131428,13-05-2025,C11664,East,Laptop,Electronics,1,49502,49502,Cancelled,Ravi
131429,09-06-2025,C18204,East,Mobile,Electronics,4,20322,81288,Completed,Amit
131430,30-03-2025,C02965,West,Table,Furniture,4,7148,28592,Returned,Raj
131431,22-06-2025,C12329,West,Table,Furniture,5,7696,38480,Cancelled,Raj
131432,25-02-2025,C09469,North,Headphones,Accessories,3,1165,3495,Completed,Sneha
131433,05-01-2025,C10029,North,Table,Furniture,5,8322,41610,Completed,Raj
131434,11-04-2025,C00201,South,Laptop,Electronics,3,49474,148422,Completed,Ravi
131435,28-03-2025,C17856,South,Headphones,Accessories,4,3099,12396,Returned,Amit
131436,11-06-2025,C14552,South,Table,Furniture,3,8641,25923,Completed,Neha
131437,02-03-2025,C10893,North,Mobile,Electronics,2,20285,40570,Returned,Sneha
131438,10-03-2025,C06126,East,Table,Furniture,1,8651,8651,Completed,Raj
131439,04-03-2025,C11435,North,Headphones,Accessories,5,3473,17365,Completed,Sneha
131440,13-02-2025,C16609,South,Table,Furniture,3,8357,25071,Cancelled,Neha
131441,28-01-2025,C18551,West,Table,Furniture,1,8476,8476,Completed,Amit
131442,13-01-2025,C05230,North,Mobile,Electronics,5,21815,109075,Completed,Neha
131443,20-06-2025,C06005,North,Mobile,Electronics,5,18306,91530,Completed,Neha
131444,30-01-2025,C19002,West,Table,Furniture,1,8281,8281,Cancelled,Ravi
131445,03-06-2025,C06616,North,Laptop,Electronics,2,48386,96772,Completed,Raj
131446,04-03-2025,C03348,North,Table,Furniture,3,5971,17913,Completed,Neha
131447,14-03-2025,C07282,West,Laptop,Electronics,3,50366,151098,Completed,Neha
131448,26-02-2025,C07359,West,Table,Furniture,4,5658,22632,Completed,Raj
131449,05-03-2025,C17921,North,Headphones,Accessories,3,3232,9696,Completed,Neha
131450,26-06-2025,C17953,West,Table,Furniture,1,7943,7943,Cancelled,Neha
131451,21-02-2025,C10937,East,Laptop,Electronics,4,48335,193340,Completed,Ravi
131452,04-03-2025,C10934,West,Mobile,Electronics,3,19453,58359,Completed,Amit
131453,21-05-2025,C15810,South,Laptop,Electronics,5,50905,254525,Completed,Raj
131454,03-04-2025,C07803,North,Table,Furniture,1,7787,7787,Completed,Neha
131455,17-04-2025,C03743,West,Mobile,Electronics,5,21659,108295,Completed,Amit
131456,19-04-2025,C12726,East,Table,Furniture,2,7310,14620,Completed,Ravi
131457,29-03-2025,C07333,West,Chair,Furniture,4,3724,14896,Cancelled,Neha
131458,14-02-2025,C12679,South,Table,Furniture,4,5173,20692,Completed,Sneha
131459,18-04-2025,C18404,South,Chair,Furniture,1,3328,3328,Completed,Neha
131460,15-02-2025,C17554,North,Laptop,Electronics,3,51381,154143,Returned,Neha
131461,18-03-2025,C07499,East,Laptop,Electronics,2,50737,101474,Cancelled,Ravi
131462,18-06-2025,C08829,East,Table,Furniture,4,7659,30636,Completed,Neha
131463,15-02-2025,C16509,East,Mobile,Electronics,3,18214,54642,Completed,Ravi
131464,09-05-2025,C05689,North,Laptop,Electronics,3,49339,148017,Returned,Ravi
131465,02-04-2025,C16581,West,Chair,Furniture,1,3993,3993,Completed,Neha
131466,12-01-2025,C18646,East,Mobile,Electronics,4,20722,82888,Completed,Neha
131467,29-03-2025,C02509,West,Table,Furniture,1,8126,8126,Completed,Sneha
131468,14-03-2025,C10769,West,Chair,Furniture,3,4576,13728,Completed,Ravi
131469,12-06-2025,C08460,South,Table,Furniture,3,7388,22164,Completed,Amit
131470,12-04-2025,C17623,West,Mobile,Electronics,2,20739,41478,Cancelled,Sneha
131471,09-04-2025,C04918,North,Headphones,Accessories,2,3954,7908,Completed,Amit
131472,10-06-2025,C09800,North,Mobile,Electronics,4,18622,74488,Completed,Sneha
131473,27-02-2025,C05150,North,Mobile,Electronics,3,19022,57066,Completed,Neha
131474,08-05-2025,C06711,South,Laptop,Electronics,3,48463,145389,Cancelled,Sneha
131475,27-04-2025,C11413,West,Laptop,Electronics,4,50799,203196,Completed,Ravi
131476,04-02-2025,C06460,South,Mobile,Electronics,2,20826,41652,Completed,Sneha
131477,23-06-2025,C05295,South,Table,Furniture,2,8999,17998,Completed,Ravi
